Time	cb	gl	xy
9.330000000000000000e+02	1.240483456621277014e+00	1.567748722232397540e+01	7.618596787604200671e+00
9.360000000000000000e+02	1.233269343489154402e+00	1.568829243841928012e+01	7.620346063019374228e+00
9.390000000000000000e+02	1.233709075738977479e+00	1.574892214409729085e+01	7.642680553502080976e+00
9.420000000000000000e+02	1.228352355146913544e+00	1.574110217622573771e+01	7.635908987808809556e+00
9.450000000000000000e+02	1.216115854195916723e+00	1.577594709878261270e+01	7.672554257488162222e+00
9.480000000000000000e+02	1.212962849211776106e+00	1.592094691360417080e+01	7.724564891475465878e+00
9.510000000000000000e+02	1.217336287300866182e+00	1.588076899213429627e+01	7.698010180571266403e+00
9.540000000000000000e+02	1.220974285200844278e+00	1.570003969815770795e+01	7.593996664670429553e+00
9.570000000000000000e+02	1.215847692379907752e+00	1.564147886545173982e+01	7.575591340847047661e+00
9.600000000000000000e+02	1.211590724848826017e+00	1.545379422500894862e+01	7.504652719786314208e+00
9.630000000000000000e+02	1.220037711595102214e+00	1.536349951390694812e+01	7.485416399606146243e+00
9.660000000000000000e+02	1.218167465714941722e+00	1.526689443507354937e+01	7.437866332254165158e+00
9.690000000000000000e+02	1.221615566893424099e+00	1.521775571698198171e+01	7.393651915559205534e+00
9.720000000000000000e+02	1.230760650273552193e+00	1.516055760277436981e+01	7.373052930499366830e+00
9.750000000000000000e+02	1.239060083388602074e+00	1.518502812056895834e+01	7.409697631015665031e+00
9.780000000000000000e+02	1.242987914375082381e+00	1.515394943369567571e+01	7.384429335335655153e+00
9.810000000000000000e+02	1.233131617117666945e+00	1.519006369669371814e+01	7.402566232901279797e+00
9.840000000000000000e+02	1.231869679035084264e+00	1.515433068970467367e+01	7.387706184241628726e+00
9.870000000000000000e+02	1.233026362719363389e+00	1.516329006909718125e+01	7.360216267630364406e+00
9.900000000000000000e+02	1.238096793586070499e+00	1.531036300451740573e+01	7.394336518824286664e+00
9.930000000000000000e+02	1.238996533661732791e+00	1.533433614640513198e+01	7.396993323124770647e+00
9.960000000000000000e+02	1.244841024864283163e+00	1.530497225036704023e+01	7.416669862969025750e+00
9.990000000000000000e+02	1.251876372551867789e+00	1.526819369071710142e+01	7.374121376440842646e+00
1.002000000000000000e+03	1.250891420173228852e+00	1.524467691737417496e+01	7.356654425290772181e+00
1.005000000000000000e+03	1.251423128167177712e+00	1.536422202184990127e+01	7.422615662193003061e+00
1.008000000000000000e+03	1.246518983363584576e+00	1.546426141618506378e+01	7.478174561882598326e+00
1.011000000000000000e+03	1.238166392884880507e+00	1.548969999001688080e+01	7.483882289077036454e+00
1.014000000000000000e+03	1.234209912825559696e+00	1.566744737079691063e+01	7.566653563792934634e+00
1.017000000000000000e+03	1.225984576411880189e+00	1.595017328515985078e+01	7.709862863571660618e+00
1.020000000000000000e+03	1.206630030807604559e+00	1.615059493942355928e+01	7.831785655212882169e+00
1.023000000000000000e+03	1.195193837002915815e+00	1.652243394576386493e+01	7.978052963280434007e+00
1.026000000000000000e+03	1.178882423288675207e+00	1.681823289416724876e+01	8.126787265375044811e+00
1.029000000000000000e+03	1.169239224261302112e+00	1.700669971569838523e+01	8.198498271839211426e+00
1.032000000000000000e+03	1.139499481406846870e+00	1.705485956290208449e+01	8.224399855161076189e+00
1.035000000000000000e+03	1.145639105543524661e+00	1.724102057034905044e+01	8.321289310800693784e+00
1.038000000000000000e+03	1.144371848687875115e+00	1.735613445890355067e+01	8.358164533491734716e+00
1.041000000000000000e+03	1.111787823446061862e+00	1.743983699995568770e+01	8.398464787580106616e+00
1.044000000000000000e+03	1.096814145613797420e+00	1.719294700961575728e+01	8.263304827205862679e+00
1.047000000000000000e+03	1.089151036762953773e+00	1.714233329649986004e+01	8.192020584954004647e+00
1.050000000000000000e+03	1.064977773485942691e+00	1.738560401047449844e+01	8.305917880377624130e+00
1.053000000000000000e+03	1.065838061908323198e+00	1.741265576393267267e+01	8.269197024096612836e+00
1.056000000000000000e+03	1.055255191171866169e+00	1.757461961920412108e+01	8.279415802353211618e+00
1.059000000000000000e+03	1.076188853080943808e+00	1.756711724919603412e+01	8.272630343965021282e+00
1.062000000000000000e+03	1.098450338498079271e+00	1.745886347797807758e+01	8.198571451389298659e+00
1.065000000000000000e+03	1.101492324744373974e+00	1.740079835626993088e+01	8.196613816251618445e+00
1.068000000000000000e+03	1.123142902107745700e+00	1.737204050843009995e+01	8.191479366392059092e+00
1.071000000000000000e+03	1.121860967282645172e+00	1.724007749327044792e+01	8.133314917211796669e+00
1.074000000000000000e+03	1.131724796407189038e+00	1.724079650437633404e+01	8.184032799515589929e+00
1.077000000000000000e+03	1.144654930947216487e+00	1.695210376294401655e+01	8.038343595551658893e+00
1.080000000000000000e+03	1.116991977518341672e+00	1.706413631077507631e+01	8.150248775284262948e+00
1.083000000000000000e+03	1.133837027890220117e+00	1.708412227198006406e+01	8.234707179722176917e+00
1.086000000000000000e+03	1.130103977976827379e+00	1.698125543532069059e+01	8.179031515470612135e+00
1.089000000000000000e+03	1.083676739568035785e+00	1.708424184037414051e+01	8.237243207245555254e+00
1.092000000000000000e+03	1.067647112462780434e+00	1.708026348433552144e+01	8.221505186177555657e+00
1.095000000000000000e+03	1.033902168890081796e+00	1.730981349354441079e+01	8.297424461915349880e+00
1.098000000000000000e+03	1.025405652808358159e+00	1.760336955119770863e+01	8.414626831207591806e+00
1.101000000000000000e+03	1.026564377651975946e+00	1.745661774380972631e+01	8.293242372677172014e+00
1.104000000000000000e+03	1.030827705008885653e+00	1.723275961716909066e+01	8.176151332496024438e+00
1.107000000000000000e+03	1.054710150617890196e+00	1.699224136077665293e+01	8.038807951640992044e+00
1.110000000000000000e+03	1.030502614247777338e+00	1.697946522569118599e+01	8.028086991232388669e+00
1.113000000000000000e+03	9.857091213422641829e-01	1.718983472300407556e+01	8.186238026412757662e+00
1.116000000000000000e+03	9.917165148759098381e-01	1.730766246209345383e+01	8.244419956824518891e+00
1.119000000000000000e+03	9.894349492636768106e-01	1.720433102252330215e+01	8.180146574764989964e+00
1.122000000000000000e+03	1.003954465703415844e+00	1.695212823408824576e+01	8.085539927590541964e+00
1.125000000000000000e+03	9.886499526894488854e-01	1.707425020364203050e+01	8.094931356276351408e+00
1.128000000000000000e+03	9.772522635866578433e-01	1.714847685110075659e+01	8.116651828357117182e+00
1.131000000000000000e+03	9.750286661382900899e-01	1.725792026388780442e+01	8.185413578754427988e+00
1.134000000000000000e+03	9.536737861206261435e-01	1.732956940592101702e+01	8.238843749760945911e+00
1.137000000000000000e+03	9.451554832777073756e-01	1.739866875627568632e+01	8.286219552199758809e+00
1.140000000000000000e+03	9.902657643276320254e-01	1.747852197107970440e+01	8.238177672560899722e+00
1.143000000000000000e+03	1.006175167650707358e+00	1.752091875866752702e+01	8.255847296309879013e+00
1.146000000000000000e+03	1.016959456511290272e+00	1.779870620350989086e+01	8.413817456236841963e+00
1.149000000000000000e+03	1.013605078247984848e+00	1.788820887764769552e+01	8.424003996416253415e+00
1.152000000000000000e+03	1.027744628677197625e+00	1.796313523215054531e+01	8.517152702776334294e+00
1.155000000000000000e+03	1.036841892568341361e+00	1.838870987364219189e+01	8.705661743069827097e+00
1.158000000000000000e+03	1.026035187202053667e+00	1.842739590847823550e+01	8.726506693736673981e+00
1.161000000000000000e+03	1.014290731451316541e+00	1.861933025160562138e+01	8.791958567048265394e+00
1.164000000000000000e+03	1.006984429016701599e+00	1.845870917640555220e+01	8.705751298026969565e+00
1.167000000000000000e+03	9.684394358768076971e-01	1.843251749965135389e+01	8.728186261804774304e+00
1.170000000000000000e+03	9.534752098245169449e-01	1.823204870836431724e+01	8.602852932262482710e+00
1.173000000000000000e+03	9.458578961854975375e-01	1.772878771409992282e+01	8.389452812993766884e+00
1.176000000000000000e+03	9.645553743223413967e-01	1.752395706245409102e+01	8.310785310626929601e+00
1.179000000000000000e+03	9.758323195875907574e-01	1.726525208138637524e+01	8.211501650522325946e+00
1.182000000000000000e+03	9.712183611105772441e-01	1.710512174765999305e+01	8.190949584983780341e+00
1.185000000000000000e+03	9.454724756843226885e-01	1.721816130247809440e+01	8.236881605973815468e+00
1.188000000000000000e+03	9.361640856143357281e-01	1.722788359751231724e+01	8.227288562106870984e+00
1.191000000000000000e+03	9.409022368407993220e-01	1.725636149938916830e+01	8.236629645055264959e+00
1.194000000000000000e+03	9.638341755205240835e-01	1.736917810296249343e+01	8.310307578055756039e+00
1.197000000000000000e+03	9.837484279412418431e-01	1.742540253141471851e+01	8.334794808300909352e+00
1.200000000000000000e+03	9.640613153492700871e-01	1.776659875446866721e+01	8.511261201195175374e+00
1.203000000000000000e+03	9.596715128875665801e-01	1.808430314092355218e+01	8.682298397618829711e+00
1.206000000000000000e+03	9.532065713194007861e-01	1.772001448122956901e+01	8.523233869138303831e+00
1.209000000000000000e+03	9.250592006805773426e-01	1.756942996873934248e+01	8.434224740836564038e+00
1.212000000000000000e+03	9.592603751875413698e-01	1.711380432574984667e+01	8.265696806855611811e+00
1.215000000000000000e+03	9.947366355157825080e-01	1.693580548141122222e+01	8.224020310889926577e+00
1.218000000000000000e+03	9.878749652426522809e-01	1.690428046695721775e+01	8.231421306799031612e+00
1.221000000000000000e+03	9.929420026314818015e-01	1.647792529307266207e+01	8.040814423456069449e+00
1.224000000000000000e+03	9.661894992164613560e-01	1.638695484184944817e+01	7.996324191699663686e+00
1.227000000000000000e+03	9.753923728682400984e-01	1.659707954908512662e+01	7.970949390736527640e+00
1.230000000000000000e+03	9.486775100416561246e-01	1.666310454494688997e+01	8.013297953339858282e+00
1.233000000000000000e+03	9.659959447743646788e-01	1.686589788439629345e+01	8.091311916790289160e+00
1.236000000000000000e+03	9.845838057099071117e-01	1.692247421324811540e+01	8.172132435221140412e+00
1.239000000000000000e+03	9.774711272312270882e-01	1.709457398968931230e+01	8.222058564771282718e+00
1.242000000000000000e+03	9.840359471014136217e-01	1.721254180108028820e+01	8.284924755599742952e+00
1.245000000000000000e+03	1.008685923000395057e+00	1.701274538404056358e+01	8.151396759433056971e+00
1.248000000000000000e+03	1.012407425759330515e+00	1.697231570666883016e+01	8.048398079982494124e+00
1.251000000000000000e+03	1.015820725327635898e+00	1.750408581164822053e+01	8.328256775288366498e+00
1.254000000000000000e+03	1.025849441750711133e+00	1.761345519357963951e+01	8.429224544042863698e+00
1.257000000000000000e+03	1.052325673975448517e+00	1.726894530553105866e+01	8.248164896970441973e+00
1.260000000000000000e+03	1.042051101974056593e+00	1.729183513685691409e+01	8.256112034098912034e+00
1.263000000000000000e+03	1.048740333015407700e+00	1.744286600495522066e+01	8.250628557472918345e+00
1.266000000000000000e+03	1.064930945868829193e+00	1.728784806458600087e+01	8.127412324389137410e+00
1.269000000000000000e+03	1.082951455387772821e+00	1.692569852645949524e+01	7.957616231982163058e+00
1.272000000000000000e+03	1.043842233544748366e+00	1.726007725361564127e+01	8.068585483452299201e+00
1.275000000000000000e+03	1.041621859370495784e+00	1.740955945093923418e+01	8.174140730877848426e+00
1.278000000000000000e+03	1.053667110387806582e+00	1.707738532984438251e+01	8.013175008923258957e+00
1.281000000000000000e+03	1.069957976630060204e+00	1.694637875831171314e+01	7.932340548300026661e+00
1.284000000000000000e+03	1.075401203076086443e+00	1.733656799082418587e+01	8.127164672861624695e+00
1.287000000000000000e+03	1.060627689827113418e+00	1.753442263559153247e+01	8.163262649879193589e+00
1.290000000000000000e+03	1.062776458158771753e+00	1.744644301054013269e+01	8.159549311275670291e+00
1.293000000000000000e+03	1.059149005698881041e+00	1.760558882111341106e+01	8.293821259956866143e+00
1.296000000000000000e+03	9.957160911317800567e-01	1.770830625718010509e+01	8.335681764944293803e+00
1.299000000000000000e+03	1.043237070284392720e+00	1.784102683260937994e+01	8.473518574233377620e+00
1.302000000000000000e+03	1.028055596141025152e+00	1.785171904654848518e+01	8.503067720821588793e+00
1.305000000000000000e+03	1.004737932444165205e+00	1.786958372986955368e+01	8.530790237698173684e+00
1.308000000000000000e+03	9.831190208140906384e-01	1.809180398065987561e+01	8.700316240291309455e+00
1.311000000000000000e+03	9.733783916575358131e-01	1.811682639405896822e+01	8.677907431703960839e+00
1.314000000000000000e+03	9.908938255620265423e-01	1.793051440659825957e+01	8.659841412452204068e+00
1.317000000000000000e+03	1.001637043039721453e+00	1.792592112463823639e+01	8.646498957362716453e+00
1.320000000000000000e+03	1.000570243753648336e+00	1.822873521700535449e+01	8.792175175006921251e+00
1.323000000000000000e+03	1.032199414748219635e+00	1.847885831397820766e+01	8.885840425870494386e+00
1.326000000000000000e+03	1.027732476038535347e+00	1.817400948259368221e+01	8.723729336988951033e+00
1.329000000000000000e+03	1.044315576211021002e+00	1.829806705003728950e+01	8.770942885083409024e+00
1.332000000000000000e+03	1.064602296933466530e+00	1.811937352298305015e+01	8.664030167060534637e+00
1.335000000000000000e+03	1.078059000627616726e+00	1.796864274933586714e+01	8.568725678055265860e+00
1.338000000000000000e+03	1.090472850443912289e+00	1.769647377013614431e+01	8.475939979975750660e+00
1.341000000000000000e+03	1.086771594109875227e+00	1.781962699483738533e+01	8.522629954954142661e+00
1.344000000000000000e+03	1.076564029332960137e+00	1.777152812655026182e+01	8.523953240564889455e+00
1.347000000000000000e+03	1.070006078971920793e+00	1.778971767522770975e+01	8.516855978128313964e+00
1.350000000000000000e+03	1.080339802609710853e+00	1.770861102252361974e+01	8.483073239298695611e+00
1.353000000000000000e+03	1.076314469672999818e+00	1.778864261158507887e+01	8.535611172093805266e+00
1.356000000000000000e+03	1.074724628494065914e+00	1.771225600354167540e+01	8.502161811065583663e+00
1.359000000000000000e+03	1.074067481298762061e+00	1.780346431086175230e+01	8.556709282587412702e+00
1.362000000000000000e+03	1.063906821774428524e+00	1.777646803743206050e+01	8.565243130916512015e+00
1.365000000000000000e+03	1.062186435875477342e+00	1.769953097888567584e+01	8.519959258753322828e+00
1.368000000000000000e+03	1.058734928682034671e+00	1.772764213245248754e+01	8.558399717031708320e+00
1.371000000000000000e+03	1.057906226432604457e+00	1.780774877105382714e+01	8.576417355931699404e+00
1.374000000000000000e+03	1.060631130310282000e+00	1.770635850402852540e+01	8.550045715852629513e+00
1.377000000000000000e+03	1.058385362411460306e+00	1.768916059238115679e+01	8.544828673193892499e+00
1.380000000000000000e+03	1.069593768997723515e+00	1.764538799125241297e+01	8.509815349993694156e+00
1.383000000000000000e+03	1.064516659954773514e+00	1.774711339061547477e+01	8.563176319854054697e+00
1.386000000000000000e+03	1.066998895294093863e+00	1.764485777933499122e+01	8.521162878062048307e+00
1.389000000000000000e+03	1.079633448456789546e+00	1.762340944308972013e+01	8.498068266237629231e+00
1.392000000000000000e+03	1.075610128465478432e+00	1.767609019289893979e+01	8.520239286154325242e+00
1.395000000000000000e+03	1.081141752354076280e+00	1.764716760898508241e+01	8.496621318759533636e+00
1.398000000000000000e+03	1.080845419816614417e+00	1.755824010819110725e+01	8.441733526353463191e+00
1.401000000000000000e+03	1.077424634770273171e+00	1.751331649750734343e+01	8.398758424378518939e+00
1.404000000000000000e+03	1.081558692269707800e+00	1.757646184217836804e+01	8.440157611705346952e+00
1.407000000000000000e+03	1.073450071809528561e+00	1.762650274680889595e+01	8.469140636343746920e+00
1.410000000000000000e+03	1.077761541498785780e+00	1.767979082845121397e+01	8.493706746841764854e+00
1.413000000000000000e+03	1.069812875367559535e+00	1.776539681478888255e+01	8.518064544473565647e+00
1.416000000000000000e+03	1.070609272485493868e+00	1.778037693412819564e+01	8.511592287663415135e+00
1.419000000000000000e+03	1.071520451701488019e+00	1.781365384379526517e+01	8.531993613624576867e+00
1.422000000000000000e+03	1.070019009625913453e+00	1.790591880743802022e+01	8.573788080380321475e+00
1.425000000000000000e+03	1.074207715229635207e+00	1.802865399700206339e+01	8.663982275553822276e+00
1.428000000000000000e+03	1.076480345453763476e+00	1.809232354052396730e+01	8.690219092254308109e+00
1.431000000000000000e+03	1.066396647378657692e+00	1.793851588419530430e+01	8.607278954329174780e+00
1.434000000000000000e+03	1.065629686214707883e+00	1.787104220729715109e+01	8.570863076824609905e+00
0.000000000000000000e+00	1.343131056610116003e+00	6.906444821947025581e+00	3.755996494297729527e+00
1.500000000000000000e+00	1.325088461838756393e+00	7.685194994035070337e+00	4.176561837970876212e+00
3.000000000000000000e+00	1.339093683374869892e+00	8.437046966359107003e+00	4.483103084724786136e+00
4.500000000000000000e+00	1.324276564209851736e+00	8.474782275210991145e+00	4.528581072979479316e+00
6.000000000000000000e+00	1.340113432416913053e+00	8.710502675026789987e+00	4.677227966751077659e+00
7.500000000000000000e+00	1.340482715935606084e+00	8.570033607916236917e+00	4.619326224803272041e+00
9.000000000000000000e+00	1.335001080742698409e+00	8.624855436968536182e+00	4.640401758010234801e+00
1.050000000000000000e+01	1.317606204134323278e+00	8.752768189179196412e+00	4.695675088849387890e+00
1.200000000000000000e+01	1.315993832469329661e+00	8.826848652324326139e+00	4.745515077246184710e+00
